ReporteOvitrampasActivas
CENTRO NACIONAL EN VIGILANCIA EPIDEMIOLÓGICA Y CONTROL DE ENFERMEDADES
Reporte de Ovitrampas Activas por Estado en el año 2025
Estado: 11 Guanajuato


Fecha de Impresión: 14-01-2025 6:58:27 AM

Clave_de_Ubicación,Folio_de_Ovitrampas,Fecha_de_Creación,No_de_Lecturas,Huevos_Ubicados,X,Y,Ovitrampa,OviEscuela,Tipo_de_Escuela,Clave_SEP,
11020000113630036,11020017567,09-11-2017 1:13:34 PM,2,0,-102,21,X,,,,
11020000113630036,11020017568,09-11-2017 1:13:49 PM,2,0,-102,21,X,,,,
11020000113630036,11020017569,09-11-2017 1:14:05 PM,2,0,-102,21,X,,,,
11020000113630036,11020017570,09-11-2017 1:14:18 PM,2,0,-102,21,X,,,,
11020000113620037,11020017571,09-11-2017 1:16:13 PM,2,0,-102,21,X,,,,
11020000113620037,11020017572,09-11-2017 1:16:30 PM,2,0,-102,21,X,,,,
11020000113620037,11020017573,09-11-2017 1:17:01 PM,2,0,-102,21,X,,,,
11020000113620037,11020017574,09-11-2017 1:17:29 PM,2,0,-102,21,X,,,,
11020000113500016,11020017575,09-11-2017 1:19:39 PM,2,0,-102,21,X,,,,
11020000113500016,11020017576,09-11-2017 1:20:04 PM,2,0,-102,21,X,,,,
11020000113500016,11020017577,09-11-2017 1:20:21 PM,2,0,-102,21,X,,,,
11020000113500016,11020017578,09-11-2017 1:20:33 PM,2,0,-102,21,X,,,,
11020000113370066,11020017584,09-11-2017 1:25:36 PM,2,0,-102,21,X,,,,
11020000113370066,11020017585,09-11-2017 1:26:04 PM,2,0,-102,21,X,,,,
11020000113370066,11020017586,09-11-2017 1:26:52 PM,2,0,-102,21,X,,,,
11020000113320030,11020017587,09-11-2017 1:27:54 PM,2,0,-102,21,X,,,,
11020000113320030,11020017588,09-11-2017 1:30:28 PM,2,0,-102,21,X,,,,
11020000113320030,11020017589,09-11-2017 1:30:59 PM,2,0,-102,21,X,,,,
11020000113320030,11020017590,09-11-2017 1:31:10 PM,2,0,-102,21,X,,,,
11020000116130033,11020017591,09-11-2017 1:43:59 PM,1,0,-102,21,X,,,,
11020000116130033,11020017592,09-11-2017 1:44:28 PM,1,0,-102,21,X,,,,
11020000116130033,11020017593,09-11-2017 1:44:40 PM,1,0,-102,21,X,,,,
11020000116130033,11020017594,09-11-2017 1:44:56 PM,1,0,-102,21,X,,,,
11020000116130029,11020017595,09-11-2017 1:45:33 PM,1,0,-102,21,X,,,,
11020000116130029,11020017596,09-11-2017 1:45:43 PM,1,0,-102,21,X,,,,
11020000116130029,11020017597,09-11-2017 1:46:04 PM,1,0,-102,21,X,,,,
11020000116130029,11020017598,09-11-2017 1:46:35 PM,1,0,-102,21,X,,,,
11020000116130093,11020017599,09-11-2017 1:49:25 PM,1,0,-102,21,X,,,,
11020000116130093,11020017600,09-11-2017 1:49:46 PM,1,0,-102,21,X,,,,
11020000116130097,11020017601,09-11-2017 1:50:25 PM,1,0,-102,21,X,,,,
11020000116130097,11020017602,09-11-2017 1:51:00 PM,1,0,-102,21,X,,,,
11020000116130068,11020017603,09-11-2017 2:01:20 PM,1,0,-102,21,X,,,,
11020000116130068,11020017604,09-11-2017 2:02:08 PM,1,0,-102,21,X,,,,
11020000116130068,11020017605,09-11-2017 2:02:20 PM,1,0,-102,21,X,,,,
11020000116130068,11020017606,09-11-2017 2:02:32 PM,1,0,-102,21,X,,,,
11020000116130046,11020017607,09-11-2017 2:03:09 PM,1,0,-102,21,X,,,,
11020000116130046,11020017608,09-11-2017 2:03:21 PM,1,0,-102,21,X,,,,
11020000116130046,11020017609,09-11-2017 2:03:32 PM,1,0,-102,21,X,,,,
11020000116130046,11020017610,09-11-2017 2:03:41 PM,1,0,-102,21,X,,,,
11020000116130057,11020017611,09-11-2017 2:04:19 PM,1,0,-102,21,X,,,,
11020000116130057,11020017612,09-11-2017 2:04:43 PM,1,0,-102,21,X,,,,
11020000116130057,11020017613,09-11-2017 2:04:51 PM,1,0,-102,21,X,,,,
11020000116130057,11020017614,09-11-2017 2:05:03 PM,1,0,-102,21,X,,,,
11020000116130063,11020017615,09-11-2017 2:06:10 PM,1,0,-102,21,X,,,,
11020000116130063,11020017616,09-11-2017 2:06:23 PM,1,0,-102,21,X,,,,
11020000116130063,11020017617,09-11-2017 2:06:46 PM,1,0,-102,21,X,,,,
11020000116130063,11020017618,09-11-2017 2:07:04 PM,1,0,-102,21,X,,,,
11020000116130077,11020017619,09-11-2017 2:12:05 PM,1,0,-102,21,X,,,,
11020000116130077,11020017620,09-11-2017 2:14:31 PM,1,0,-102,21,X,,,,
11020000116130077,11020017621,09-11-2017 2:14:39 PM,1,0,-102,21,X,,,,
11020000116130077,11020017622,09-11-2017 2:14:48 PM,1,0,-102,21,X,,,,
11020000115900053,11020017623,09-11-2017 2:18:15 PM,1,0,-102,21,X,,,,
11020000115900053,11020017624,09-11-2017 2:18:42 PM,1,0,-102,21,X,,,,
11020000115900053,11020017625,09-11-2017 2:18:52 PM,1,0,-102,21,X,,,,
11020000115900053,11020017626,09-11-2017 2:19:00 PM,1,0,-102,21,X,,,,
11020000115890040,11020017627,09-11-2017 2:29:57 PM,1,0,-102,21,X,,,,
11020000115890040,11020017628,09-11-2017 2:30:05 PM,1,0,-102,21,X,,,,
11020000115890040,11020017629,09-11-2017 2:30:14 PM,1,0,-102,21,X,,,,
11020000115890040,11020017630,09-11-2017 2:30:23 PM,1,0,-102,21,X,,,,
11020000114150046,11020017631,09-11-2017 2:37:18 PM,2,0,-102,21,X,,,,
11020000114150046,11020017632,09-11-2017 2:37:25 PM,2,0,-102,21,X,,,,
11020000114150046,11020017633,09-11-2017 2:37:34 PM,2,0,-102,21,X,,,,
11020000114150046,11020017634,09-11-2017 2:37:41 PM,2,0,-102,21,X,,,,
11020000114150048,11020017635,09-11-2017 2:39:45 PM,2,0,-102,21,X,,,,
11020000114150048,11020017636,09-11-2017 2:40:11 PM,2,0,-102,21,X,,,,
11020000114150048,11020017637,09-11-2017 2:40:35 PM,2,0,-102,21,X,,,,
11020000114150048,11020017638,09-11-2017 2:40:52 PM,2,0,-102,21,X,,,,
11020000114110036,11020017639,09-11-2017 2:41:41 PM,2,0,-102,21,X,,,,
11020000114110036,11020017640,09-11-2017 2:41:54 PM,2,0,-102,21,X,,,,
11020000114110036,11020017641,09-11-2017 2:42:07 PM,2,0,-102,21,X,,,,
11020000114110036,11020017642,09-11-2017 2:42:21 PM,2,0,-102,21,X,,,,
11020000113940006,11020017643,09-11-2017 2:42:58 PM,2,0,-102,21,X,,,,
11020000113940006,11020017644,09-11-2017 2:43:08 PM,2,0,-102,21,X,,,,
11020000113940006,11020017645,09-11-2017 2:43:20 PM,2,0,-102,21,X,,,,
11020000113940006,11020017646,09-11-2017 2:43:32 PM,2,0,-102,21,X,,,,
11020000113950009,11020017647,09-11-2017 2:44:06 PM,2,0,-102,21,X,,,,
11020000113950009,11020017648,09-11-2017 2:44:21 PM,2,0,-102,21,X,,,,
11020000113950009,11020017649,09-11-2017 2:44:40 PM,2,0,-102,21,X,,,,
11020000113950009,11020017650,09-11-2017 2:45:50 PM,2,0,-102,21,X,,,,
11020000114110016,11020017651,09-11-2017 2:46:42 PM,2,0,-102,21,X,,,,
11020000114110016,11020017652,09-11-2017 2:47:00 PM,2,0,-102,21,X,,,,
11020000114110016,11020017653,09-11-2017 2:47:09 PM,2,0,-102,21,X,,,,
11020000114110016,11020017654,09-11-2017 2:47:25 PM,2,0,-102,21,X,,,,
11020000113950020,11020017655,09-11-2017 2:48:09 PM,2,0,-102,21,X,,,,
11020000113950020,11020017656,09-11-2017 2:48:21 PM,2,0,-102,21,X,,,,
11020000113950020,11020017657,09-11-2017 2:48:30 PM,2,0,-102,21,X,,,,
11020000113950020,11020017658,09-11-2017 2:48:39 PM,2,0,-102,21,X,,,,
11020000116300011,11020017663,09-11-2017 2:54:22 PM,1,0,-102,21,X,,,,
11020000116300011,11020017664,09-11-2017 2:54:32 PM,1,0,-102,21,X,,,,
11020000116300011,11020017665,09-11-2017 2:54:41 PM,1,0,-102,21,X,,,,
11020000116300011,11020017666,09-11-2017 2:54:50 PM,1,0,-102,21,X,,,,
11020000116210006,11020017667,09-11-2017 2:56:43 PM,1,0,-102,21,X,,,,
11020000116210006,11020017668,09-11-2017 2:56:55 PM,1,0,-102,21,X,,,,
11020000116210006,11020017669,09-11-2017 2:57:05 PM,1,0,-102,21,X,,,,
11020000116210006,11020017670,09-11-2017 2:57:12 PM,1,0,-102,21,X,,,,
11020000116170034,11020017671,09-11-2017 2:57:57 PM,1,0,-102,21,X,,,,
11020000116170034,11020017672,09-11-2017 2:58:07 PM,1,0,-102,21,X,,,,
11020000116170034,11020017673,09-11-2017 2:58:15 PM,1,0,-102,21,X,,,,
11020000116170034,11020017674,09-11-2017 2:58:24 PM,1,0,-102,21,X,,,,
11020000116160056,11020017679,09-11-2017 3:00:31 PM,1,0,-102,21,X,,,,
11020000116160056,11020017680,09-11-2017 3:00:43 PM,1,0,-102,21,X,,,,
11020000116160056,11020017681,09-11-2017 3:00:53 PM,1,0,-102,21,X,,,,
11020000116160056,11020017682,09-11-2017 3:01:02 PM,1,0,-102,21,X,,,,
11020000115880013,11020017683,09-11-2017 3:01:38 PM,1,0,-102,21,X,,,,
11020000115880013,11020017684,09-11-2017 3:01:49 PM,1,0,-102,21,X,,,,
11020000115880013,11020017685,09-11-2017 3:01:59 PM,1,0,-102,21,X,,,,
11020000115880013,11020017686,09-11-2017 3:02:28 PM,1,0,-102,21,X,,,,
11020000115880001,11020017687,09-11-2017 3:03:32 PM,1,0,-102,21,X,,,,
11020000115880001,11020017688,09-11-2017 3:03:43 PM,1,0,-102,21,X,,,,
11020000115880001,11020017689,09-11-2017 3:03:52 PM,1,0,-102,21,X,,,,
11020000115880001,11020017690,09-11-2017 3:04:04 PM,1,0,-102,21,X,,,,
11020000115870011,11020017691,09-11-2017 3:04:40 PM,1,0,-102,21,X,,,,
11020000115870011,11020017692,09-11-2017 3:04:54 PM,1,0,-102,21,X,,,,
11020000115870011,11020017693,09-11-2017 3:05:06 PM,1,0,-102,21,X,,,,
11020000115870011,11020017694,09-11-2017 3:05:15 PM,1,0,-102,21,X,,,,
11020000116170020,11020017695,09-11-2017 3:07:08 PM,1,0,-102,21,X,,,,
11020000116170020,11020017696,09-11-2017 3:07:42 PM,1,0,-102,21,X,,,,
11020000116170020,11020017697,09-11-2017 3:08:11 PM,1,0,-102,21,X,,,,
11020000116170020,11020017698,09-11-2017 3:08:37 PM,1,0,-102,21,X,,,,
11020000115820054,11020017699,09-11-2017 3:11:34 PM,2,0,-102,21,X,,,,
11020000115820054,11020017700,09-11-2017 3:12:02 PM,2,0,-102,21,X,,,,
11020000115820054,11020017701,09-11-2017 3:12:14 PM,2,0,-102,21,X,,,,
11020000115820054,11020017702,09-11-2017 3:12:24 PM,2,0,-102,21,X,,,,
11020000115640005,11020017703,09-11-2017 3:13:11 PM,2,0,-102,21,X,,,,
11020000115640005,11020017704,09-11-2017 3:13:21 PM,2,0,-102,21,X,,,,
11020000115640005,11020017705,09-11-2017 3:13:31 PM,2,0,-102,21,X,,,,
11020000115640005,11020017706,09-11-2017 3:13:41 PM,2,0,-102,21,X,,,,
11020000115640008,11020017707,09-11-2017 3:14:17 PM,2,0,-102,21,X,,,,
11020000115640008,11020017708,09-11-2017 3:14:28 PM,2,0,-102,21,X,,,,
11020000115640008,11020017709,09-11-2017 3:14:37 PM,2,0,-102,21,X,,,,
11020000115640008,11020017710,09-11-2017 3:14:47 PM,2,0,-102,21,X,,,,
11020000115610056,11020017711,09-11-2017 3:15:40 PM,2,0,-102,21,X,,,,
11020000115610056,11020017712,09-11-2017 3:15:57 PM,2,0,-102,21,X,,,,
11020000115610056,11020017713,09-11-2017 3:16:09 PM,2,0,-102,21,X,,,,
11020000115620032,11020017714,09-11-2017 3:17:36 PM,2,0,-102,21,X,,,,
11020000115620032,11020017715,09-11-2017 3:17:46 PM,2,0,-102,21,X,,,,
11020000115620032,11020017716,09-11-2017 3:18:10 PM,2,0,-102,21,X,,,,
11020000115620032,11020017717,09-11-2017 3:18:23 PM,2,0,-102,21,X,,,,
11020000115630042,11020017718,09-11-2017 3:19:18 PM,2,0,-102,21,X,,,,
11020000115630042,11020017719,09-11-2017 3:19:46 PM,2,0,-102,21,X,,,,
11020000115630042,11020017720,09-11-2017 3:19:59 PM,2,0,-102,21,X,,,,
11020000115630042,11020017721,09-11-2017 3:20:11 PM,2,0,-102,21,X,,,,
11020000115620046,11020017722,09-11-2017 3:22:31 PM,2,0,-102,21,X,,,,
11020000115620046,11020017723,09-11-2017 3:22:56 PM,2,0,-102,21,X,,,,
11020000115620046,11020017724,09-11-2017 3:23:07 PM,2,0,-102,21,X,,,,
11020000115620046,11020017725,09-11-2017 3:23:29 PM,2,0,-102,21,X,,,,
11020000115840054,11020017726,09-11-2017 3:24:52 PM,2,0,-102,21,X,,,,
11020000115840054,11020017727,09-11-2017 3:26:40 PM,2,0,-102,21,X,,,,
11020000115840054,11020017728,09-11-2017 3:27:12 PM,2,0,-102,21,X,,,,
11020000115840054,11020017729,09-11-2017 3:27:40 PM,2,0,-102,21,X,,,,
11020000115840035,11020017730,09-11-2017 3:28:33 PM,2,0,-102,21,X,,,,
11020000115840035,11020017731,09-11-2017 3:28:44 PM,2,0,-102,21,X,,,,
11020000115840035,11020017732,09-11-2017 3:29:21 PM,2,0,-102,21,X,,,,
11020000115840035,11020017733,09-11-2017 3:29:35 PM,2,0,-102,21,X,,,,
11020000115850030,11020017738,09-11-2017 3:39:44 PM,1,0,-102,21,X,,,,
11020000115850030,11020017739,09-11-2017 3:39:58 PM,1,0,-102,21,X,,,,
11020000115850030,11020017740,09-11-2017 3:40:09 PM,1,0,-102,21,X,,,,
11020000115850030,11020017741,09-11-2017 3:40:19 PM,1,0,-102,21,X,,,,
11020000116350071,11020017742,09-11-2017 3:41:09 PM,1,0,-102,21,X,,,,
11020000116350071,11020017743,09-11-2017 3:41:21 PM,1,0,-102,21,X,,,,
11020000116350071,11020017744,09-11-2017 3:41:31 PM,1,0,-102,21,X,,,,
11020000116350071,11020017745,09-11-2017 3:41:40 PM,1,0,-102,21,X,,,,
11020000116350067,11020017746,09-11-2017 3:43:24 PM,1,0,-102,21,X,,,,
11020000116350067,11020017747,09-11-2017 3:43:34 PM,1,0,-102,21,X,,,,
11020000116350067,11020017748,09-11-2017 3:43:42 PM,1,0,-102,21,X,,,,
11020000116350067,11020017749,09-11-2017 3:43:49 PM,1,0,-102,21,X,,,,
11020000116350064,11020017750,09-11-2017 3:45:04 PM,1,0,-102,21,X,,,,
11020000116350064,11020017751,09-11-2017 3:45:20 PM,1,0,-102,21,X,,,,
11020000116350064,11020017752,09-11-2017 3:45:30 PM,1,0,-102,21,X,,,,
11020000116350064,11020017753,09-11-2017 3:45:42 PM,1,0,-102,21,X,,,,
11020000116350017,11020017754,09-11-2017 3:46:56 PM,1,0,-102,21,X,,,,
11020000116350017,11020017755,09-11-2017 3:47:06 PM,1,0,-102,21,X,,,,
11020000116350017,11020017756,09-11-2017 3:47:14 PM,1,0,-102,21,X,,,,
11020000116350017,11020017757,09-11-2017 3:47:22 PM,1,0,-102,21,X,,,,
11020000116350011,11020017758,09-11-2017 3:48:10 PM,1,0,-102,21,X,,,,
11020000116350011,11020017759,09-11-2017 3:48:21 PM,1,0,-102,21,X,,,,
11020000116350011,11020017760,09-11-2017 3:48:30 PM,1,0,-102,21,X,,,,
11020000116350011,11020017761,09-11-2017 3:48:37 PM,1,0,-102,21,X,,,,
11020000116340168,11020017762,09-11-2017 3:50:08 PM,1,0,-102,21,X,,,,
11020000116340168,11020017763,09-11-2017 3:50:20 PM,1,0,-102,21,X,,,,
11020000116340168,11020017764,09-11-2017 3:50:29 PM,1,0,-102,21,X,,,,
11020000116340168,11020017765,09-11-2017 3:50:35 PM,1,0,-102,21,X,,,,
11020000116340141,11020017766,09-11-2017 3:51:22 PM,1,0,-102,21,X,,,,
11020000116340141,11020017767,09-11-2017 3:51:36 PM,1,0,-102,21,X,,,,
11020000116340141,11020017768,09-11-2017 3:51:45 PM,1,0,-102,21,X,,,,
11020000116340141,11020017769,09-11-2017 3:51:55 PM,1,0,-102,21,X,,,,
11020000116340091,11020017770,09-11-2017 4:01:35 PM,1,0,-102,21,X,,,,
11020000116340091,11020017771,09-11-2017 4:01:55 PM,1,0,-102,21,X,,,,
11020000116340091,11020017772,09-11-2017 4:02:13 PM,1,0,-102,21,X,,,,
11020000116340091,11020017773,09-11-2017 4:02:20 PM,1,0,-102,21,X,,,,
11020000116030011,11020017774,10-11-2017 2:01:15 PM,1,0,-102,21,X,,,,
11020000116030011,11020017775,10-11-2017 2:01:59 PM,1,0,-102,21,X,,,,
11020000116030011,11020017776,10-11-2017 2:02:12 PM,1,0,-102,21,X,,,,
11020000116030011,11020017777,10-11-2017 2:02:22 PM,1,0,-102,21,X,,,,
11020000116040001,11020017778,10-11-2017 2:03:17 PM,1,0,-102,21,X,,,,
11020000116040001,11020017779,10-11-2017 2:03:32 PM,1,0,-102,21,X,,,,
11020000116040001,11020017780,10-11-2017 2:03:41 PM,1,0,-102,21,X,,,,
11020000116040001,11020017781,10-11-2017 2:03:53 PM,1,0,-102,21,X,,,,
11020000116260060,11020017782,10-11-2017 2:05:05 PM,1,0,-102,21,X,,,,
11020000116260060,11020017783,10-11-2017 2:05:47 PM,1,0,-102,21,X,,,,
11020000116260060,11020017784,10-11-2017 2:06:01 PM,1,0,-102,21,X,,,,
11020000116260060,11020017785,10-11-2017 2:06:10 PM,1,0,-102,21,X,,,,
11020000113650017,11020017786,13-11-2017 11:04:46 AM,2,0,-102,21,X,,,,
11020000113650017,11020017787,13-11-2017 11:05:59 AM,2,0,-102,21,X,,,,
11020000113650017,11020017788,13-11-2017 11:06:13 AM,2,0,-102,21,X,,,,
11020000113650017,11020017789,13-11-2017 11:07:08 AM,2,0,-102,21,X,,,,
11020000113650068,11020017790,13-11-2017 11:08:27 AM,2,0,-102,21,X,,,,
11020000113650068,11020017791,13-11-2017 11:09:08 AM,2,0,-102,21,X,,,,
11020000113650068,11020017792,13-11-2017 11:09:31 AM,2,0,-102,21,X,,,,
11020000113650068,11020017793,13-11-2017 11:09:55 AM,2,0,-102,21,X,,,,
11020000113650060,11020017794,13-11-2017 11:10:27 AM,2,0,-102,21,X,,,,
11020000113650060,11020017795,13-11-2017 11:10:41 AM,2,0,-102,21,X,,,,
11020000113650060,11020017796,13-11-2017 11:10:54 AM,2,0,-102,21,X,,,,
11020000113650060,11020017797,13-11-2017 11:11:37 AM,2,0,-102,21,X,,,,
11020000118520011,11020017798,13-11-2017 2:03:15 PM,1,0,-102,21,X,,,,
11020000118520001,11020017799,13-11-2017 2:05:59 PM,1,0,-102,21,X,,,,
11020000112970034,11020017800,13-11-2017 3:09:52 PM,2,0,-102,21,X,,,,
11020000112970034,11020017801,13-11-2017 3:10:26 PM,2,0,-102,21,X,,,,
11020000112970034,11020017802,13-11-2017 3:11:00 PM,2,0,-102,21,X,,,,
11020000112970032,11020017803,13-11-2017 3:12:31 PM,2,0,-102,21,X,,,,
11020000114890117,11020017804,13-11-2017 3:14:26 PM,2,0,-102,21,X,,,,
11020000112970033,11020017805,13-11-2017 3:14:34 PM,2,0,-102,21,X,,,,
11020000112970033,11020017806,13-11-2017 3:14:44 PM,2,0,-102,21,X,,,,
11020000112970005,11020017807,13-11-2017 3:17:08 PM,2,0,-102,21,X,,,,
11020000112970017,11020017808,13-11-2017 3:17:16 PM,2,0,-102,21,X,,,,
11020000112970017,11020017809,13-11-2017 3:17:30 PM,2,0,-102,21,X,,,,
11020000112970005,11020017810,13-11-2017 3:17:44 PM,2,0,-102,21,X,,,,
11020000114880020,11020017811,13-11-2017 3:22:31 PM,2,0,-102,21,X,,,,
11020000114880020,11020017812,13-11-2017 3:22:40 PM,2,0,-102,21,X,,,,
11020000114880020,11020017813,13-11-2017 3:22:51 PM,2,0,-102,21,X,,,,
11020000114880007,11020017814,13-11-2017 3:23:04 PM,2,0,-102,21,X,,,,
11020000113320034,11020017815,15-11-2017 1:33:49 PM,2,0,-102,21,X,,,,
11020000113320034,11020017816,15-11-2017 1:34:09 PM,2,0,-102,21,X,,,,
11020000113320034,11020017817,15-11-2017 1:35:24 PM,2,0,-102,21,X,,,,
11020000113320034,11020017818,15-11-2017 1:36:20 PM,2,0,-102,21,X,,,,
11020000115260030,11020017819,16-11-2017 7:49:29 AM,1,0,-102,21,X,,,,
11020000115260030,11020017820,16-11-2017 7:49:37 AM,1,0,-102,21,X,,,,
11020000115260030,11020017821,16-11-2017 7:49:44 AM,1,0,-102,21,X,,,,
11020000115260030,11020017822,16-11-2017 7:49:52 AM,1,0,-102,21,X,,,,
11020000115370023,11020017823,16-11-2017 7:53:51 AM,1,0,-102,21,X,,,,
11020000115370023,11020017824,16-11-2017 7:54:16 AM,1,0,-102,21,X,,,,
11020000115370023,11020017825,16-11-2017 7:54:24 AM,1,0,-102,21,X,,,,
11020000115370023,11020017826,16-11-2017 7:54:30 AM,1,0,-102,21,X,,,,
11020000115380034,11020017827,16-11-2017 7:56:40 AM,1,0,-102,21,X,,,,
11020000115380034,11020017828,16-11-2017 7:56:47 AM,1,0,-102,21,X,,,,
11020000115380034,11020017829,16-11-2017 7:56:55 AM,1,0,-102,21,X,,,,
11020000115380034,11020017830,16-11-2017 7:57:10 AM,1,0,-102,21,X,,,,
11020000115530005,11020017831,16-11-2017 7:59:09 AM,1,0,-102,21,X,,,,
11020000115530005,11020017832,16-11-2017 7:59:22 AM,1,0,-102,21,X,,,,
11020000115530005,11020017833,16-11-2017 7:59:48 AM,1,0,-102,21,X,,,,
11020000115530005,11020017834,16-11-2017 8:00:33 AM,1,0,-102,21,X,,,,
11020000115530032,11020017835,16-11-2017 8:02:49 AM,1,0,-102,21,X,,,,
11020000115530032,11020017836,16-11-2017 8:02:57 AM,1,0,-102,21,X,,,,
11020000115530032,11020017837,16-11-2017 8:03:05 AM,1,0,-102,21,X,,,,
11020000115530032,11020017838,16-11-2017 8:03:14 AM,1,0,-102,21,X,,,,
11020000113140041,11020017839,16-11-2017 11:48:01 AM,2,0,-102,21,X,,,,
11020000113140041,11020017841,16-11-2017 11:49:01 AM,2,0,-102,21,X,,,,
11020000113140041,11020017842,16-11-2017 11:49:35 AM,2,0,-102,21,X,,,,
11020000113140041,11020017843,16-11-2017 11:50:18 AM,2,0,-102,21,X,,,,
11020000113140030,11020017844,16-11-2017 11:51:53 AM,2,0,-102,21,X,,,,
11020000113140030,11020017845,16-11-2017 11:52:05 AM,2,0,-102,21,X,,,,
11020000113140030,11020017846,16-11-2017 11:52:16 AM,2,0,-102,21,X,,,,
11020000113140030,11020017847,16-11-2017 11:52:32 AM,2,0,-102,21,X,,,,
11020000113290027,11020017848,16-11-2017 11:57:26 AM,2,0,-102,21,X,,,,
11020000113290027,11020017849,16-11-2017 11:57:38 AM,2,0,-102,21,X,,,,
11020000113290027,11020017850,16-11-2017 11:57:50 AM,2,0,-102,21,X,,,,
11020000113290027,11020017851,16-11-2017 11:57:58 AM,2,0,-102,21,X,,,,
11020000113140039,11020017852,16-11-2017 11:58:35 AM,2,0,-102,21,X,,,,
11020000113140039,11020017853,16-11-2017 11:58:44 AM,2,0,-102,21,X,,,,
11020000113140039,11020017855,16-11-2017 11:59:04 AM,2,0,-102,21,X,,,,
11020000113140039,11020017856,16-11-2017 12:00:01 PM,2,0,-102,21,X,,,,
11020000113280014,11020017857,16-11-2017 12:00:26 PM,2,0,-102,21,X,,,,
11020000113280014,11020017858,16-11-2017 12:00:40 PM,2,0,-102,21,X,,,,
11020000113280014,11020017859,16-11-2017 12:00:52 PM,2,0,-102,21,X,,,,
11020000113280014,11020017860,16-11-2017 12:01:11 PM,2,0,-102,21,X,,,,
11020000113140048,11020017861,16-11-2017 12:02:11 PM,2,0,-102,21,X,,,,
11020000113140048,11020017862,16-11-2017 12:02:31 PM,2,0,-102,21,X,,,,
11020000113140048,11020017863,16-11-2017 12:02:53 PM,2,0,-102,21,X,,,,
11020000113140048,11020017864,16-11-2017 12:03:03 PM,2,0,-102,21,X,,,,
11020000113280011,11020017865,16-11-2017 12:03:32 PM,2,0,-102,21,X,,,,
11020000113280011,11020017866,16-11-2017 12:03:43 PM,2,0,-102,21,X,,,,
11020000113280011,11020017867,16-11-2017 12:03:53 PM,2,0,-102,21,X,,,,
11020000113280011,11020017868,16-11-2017 12:04:03 PM,2,0,-102,21,X,,,,
11020000113150020,11020017869,16-11-2017 12:04:53 PM,2,0,-102,21,X,,,,
11020000113150020,11020017870,16-11-2017 12:05:07 PM,2,0,-102,21,X,,,,
11020000113150020,11020017871,16-11-2017 12:05:20 PM,2,0,-102,21,X,,,,
11020000113150020,11020017872,16-11-2017 12:05:35 PM,2,0,-102,21,X,,,,
11020000117150015,11020017873,16-11-2017 12:09:53 PM,2,0,-102,21,X,,,,
11020000113290006,11020017874,16-11-2017 12:12:20 PM,2,0,-102,21,X,,,,
11020000113290006,11020017875,16-11-2017 12:14:10 PM,2,0,-102,21,X,,,,
11020000113290006,11020017876,16-11-2017 12:14:26 PM,2,0,-102,21,X,,,,
11020000113290006,11020017877,16-11-2017 12:14:35 PM,2,0,-102,21,X,,,,
11020000117150015,11020017878,16-11-2017 12:15:38 PM,2,0,-102,21,X,,,,
11020000117150015,11020017879,16-11-2017 12:16:17 PM,2,0,-102,21,X,,,,
11020000117150015,11020017880,16-11-2017 12:16:34 PM,2,0,-102,21,X,,,,
11020000117000026,11020017881,16-11-2017 12:17:11 PM,2,0,-102,21,X,,,,
11020000117000026,11020017882,16-11-2017 12:17:30 PM,2,0,-102,21,X,,,,
11020000117000026,11020017883,16-11-2017 12:17:42 PM,2,0,-102,21,X,,,,
11020000117000013,11020017884,16-11-2017 12:19:04 PM,2,0,-102,21,X,,,,
11020000117000013,11020017885,16-11-2017 12:25:18 PM,2,0,-102,21,X,,,,
11020000117000013,11020017886,16-11-2017 12:25:36 PM,2,0,-102,21,X,,,,
11020000117000013,11020017887,16-11-2017 12:25:47 PM,2,0,-102,21,X,,,,
11020000117000038,11020017888,16-11-2017 12:26:57 PM,2,0,-102,21,X,,,,
11020000117000038,11020017889,16-11-2017 12:27:08 PM,2,0,-102,21,X,,,,
11020000117000038,11020017890,16-11-2017 12:27:15 PM,2,0,-102,21,X,,,,
11020000117000038,11020017891,16-11-2017 12:27:31 PM,2,0,-102,21,X,,,,
11020000117150050,11020017892,16-11-2017 12:30:04 PM,2,0,-102,21,X,,,,
11020000117150050,11020017893,16-11-2017 12:30:12 PM,2,0,-102,21,X,,,,
11020000117240008,11020017894,16-11-2017 12:30:19 PM,2,0,-102,21,X,,,,
11020000117150050,11020017895,16-11-2017 12:30:22 PM,2,0,-102,21,X,,,,
11020000117240008,11020017896,16-11-2017 12:30:48 PM,2,0,-102,21,X,,,,
11020000117240008,11020017897,16-11-2017 12:31:50 PM,2,0,-102,21,X,,,,
11020000117240018,11020017898,16-11-2017 12:32:52 PM,2,0,-102,21,X,,,,
11020000117240018,11020017899,16-11-2017 12:37:12 PM,2,0,-102,21,X,,,,
11020000117240018,11020017900,16-11-2017 12:37:33 PM,2,0,-102,21,X,,,,
11020000117110041,11020017901,16-11-2017 12:38:38 PM,2,0,-102,21,X,,,,
11020000117250002,11020017902,16-11-2017 12:38:55 PM,2,0,-102,21,X,,,,
11020000117110041,11020017903,16-11-2017 12:39:03 PM,2,0,-102,21,X,,,,
11020000117110041,11020017904,16-11-2017 12:39:15 PM,2,0,-102,21,X,,,,
11020000117250002,11020017905,16-11-2017 12:39:17 PM,2,0,-102,21,X,,,,
